id,name,type,typecode,address,adname,longitude,latitude,location
B02500S693,龙渊别墅,商务住宅;住宅区;别墅,120301,延平路201-219,思明区,118.068295,24.450540,"118.068295,24.450540"
B0M6J6B7W5,建行花园,商务住宅;住宅区;住宅区,120300,鹭江道与开元路交叉口北120米,思明区,118.072926,24.457293,"118.072926,24.457293"
B0L119M8WJ,巨量佳缘,商务住宅;住宅区;住宅小区,120302,打铁街与开元路交叉口西北80米,思明区,118.073540,24.456719,"118.073540,24.456719"
B0LRP6Q9ZU,打铁街101号,商务住宅;住宅区;住宅小区,120302,打铁街与开元路交叉口西北100米,思明区,118.073723,24.457189,"118.073723,24.457189"
B0FFHMG5N2,磁安公寓,商务住宅;住宅区;住宅小区|住宿服务;旅馆招待所;旅馆招待所,120302|100200,磁安路27号福建省厦门市思明区磁安路27号,思明区,118.073425,24.458660,"118.073425,24.458660"
B0FFGMHZ4M,大同路小区,商务住宅;住宅区;住宅小区,120302,镇邦路与大同路交叉口东南20米,思明区,118.076051,24.455956,"118.076051,24.455956"
B0KU358HY5,开元路129号小区,商务住宅;住宅区;住宅小区,120302,开元路与大元路交叉口西40米,思明区,118.075799,24.457307,"118.075799,24.457307"
B0I6TDP3OA,天能世家,商务住宅;住宅区;住宅小区,120302,大中路与镇邦路交叉口西北40米,思明区,118.076285,24.455601,"118.076285,24.455601"
B025003N8A,声乐小区(鹭江道),商务住宅;住宅区;住宅小区,120302,内厝澳路304-1号,思明区,118.064727,24.448084,"118.064727,24.448084"
B0FFF9EBHQ,康泰小区(康泰路),商务住宅;住宅区;住宅小区,120302,康泰路13之1-之6号,思明区,118.062712,24.448919,"118.062712,24.448919"
B0FFKYR6Q9,华祥苑茗茶,商务住宅;住宅区;住宅小区,120302,升平路与大中路交叉口东20米,思明区,118.077004,24.455079,"118.077004,24.455079"
B0LRG9TRW9,厦门鹭云居(中山路步行街店),商务住宅;住宅区;住宅小区,120302,大中路鹭云居嘉年华大厦,思明区,118.077440,24.455234,"118.077440,24.455234"
B0FFG718ES,龙泽别墅,商务住宅;住宅区;别墅,120301,延平路21号,思明区,118.070701,24.447027,"118.070701,24.447027"
B0L0MZ9546,亦乐小苑,商务住宅;住宅区;住宅小区,120302,土崎巷49号,思明区,118.077081,24.456003,"118.077081,24.456003"
B0FFHKFUA9,顶峰·鹭江1号,商务住宅;住宅区;住宅区,120300,厦禾路5、7、9、11号,思明区,118.074484,24.460891,"118.074484,24.460891"
B0M62HVRBK,文安社区近邻活动室,体育休闲服务;休闲场所;休闲场所|商务住宅;住宅区;社区中心,080500|120304,钓仔路与泰山路交叉口西南40米,思明区,118.077075,24.452325,"118.077075,24.452325"
B0JGMM8TFY,小学社区,商务住宅;住宅区;住宅小区,120302,厦禾路9号之一二楼(顶峰一号南门),思明区,118.074521,24.460629,"118.074521,24.460629"
B0HBPZB8X6,花朵微社区,商务住宅;住宅区;住宅小区,120302,鹭江街道大同路145号-2,思明区,118.077479,24.456841,"118.077479,24.456841"
B0FFM59V7X,金厦海域游,商务住宅;住宅区;住宅区,120300,鹭江道3号和平码头,思明区,118.076958,24.450512,"118.076958,24.450512"
B0250043TE,嘉英大厦,商务住宅;住宅区;住宅小区,120302,小学路68号,思明区,118.075774,24.460632,"118.075774,24.460632"
B0LRPXSF4F,鹭江一号九号,商务住宅;住宅区;住宅小区,120302,厦禾路与西应殿街交叉口西北40米,思明区,118.074825,24.460675,"118.074825,24.460675"
B0MAZRF2X9,南珠行巷57号,商务住宅;住宅区;住宅小区,120302,开平路44号,思明区,118.076805,24.458950,"118.076805,24.458950"
B025003YYL,海韵园,商务住宅;住宅区;住宅小区,120302,鹭江道276-294号,思明区,118.075013,24.461723,"118.075013,24.461723"
B025003J3P,鼓浪屿街道文体活动中心,商务住宅;住宅区;社区中心,120304,内厝澳路208号,思明区,118.063462,24.446797,"118.063462,24.446797"
B0250043TB,海城花园,商务住宅;住宅区;住宅小区,120302,小学路31-35号,思明区,118.076118,24.461421,"118.076118,24.461421"
B02500VDOL,鼓浪屿街道文化站,商务住宅;住宅区;社区中心,120304,内厝澳路208号鼓浪屿街道文体活动中心内,思明区,118.063367,24.446677,"118.063367,24.446677"
B0250043TO,建宝花园,商务住宅;住宅区;住宅小区,120302,小学路146-148号,思明区,118.075313,24.462467,"118.075313,24.462467"
B0FFF4JXHG,同馨小筑,商务住宅;住宅区;住宅小区,120302,小学路35-37号,思明区,118.076532,24.461995,"118.076532,24.461995"
B0FFFT7YMK,厦门食品公司宿舍,商务住宅;住宅区;宿舍,120303,小学路132号,思明区,118.077078,24.461653,"118.077078,24.461653"
B0H3K7YGTV,小学路136号小区,商务住宅;住宅区;住宅小区,120302,小学路与西应殿街交叉口东140米,思明区,118.076896,24.462121,"118.076896,24.462121"
B0MD4OK2VC,五因家园,商务住宅;住宅区;住宅小区,120302,小学路与西应殿街交叉口东南140米,思明区,118.076925,24.461875,"118.076925,24.461875"
B0FFGD09MV,建发药厂宿舍,商务住宅;住宅区;宿舍,120303,小学路与西应殿街交叉口东140米,思明区,118.077053,24.462182,"118.077053,24.462182"
B0LA5CT71J,年华邨小区-南区,商务住宅;住宅区;住宅小区,120302,小学路与西应殿街交叉口东120米,思明区,118.076871,24.462208,"118.076871,24.462208"
B02500UEE4,汇景园(康泰路),商务住宅;住宅区;住宅小区,120302,康泰路111号,思明区,118.060011,24.446459,"118.060011,24.446459"
B025003RS4,国贸金海岸,商务住宅;住宅区;住宅小区,120302,鹭江道93-97号附近,思明区,118.074424,24.465722,"118.074424,24.465722"
B0FFG9YWGI,逸涛阁,商务住宅;住宅区;住宅小区,120302,鹭江道93-9号附近,思明区,118.074210,24.465105,"118.074210,24.465105"
B025004220,国贸信隆城,商务住宅;住宅区;住宅小区,120302,鹭江街道小学社区西堤南里1-16号,思明区,118.076909,24.466104,"118.076909,24.466104"
B0250043PI,兴鸿广场,商务住宅;住宅区;住宅小区,120302,鹭江道272号,思明区,118.075187,24.463113,"118.075187,24.463113"
B025003ZV6,禹洲华侨海景城,商务住宅;住宅区;住宅小区,120302,湖滨西路9号,思明区,118.077279,24.463660,"118.077279,24.463660"
B0L0V9JYTC,鹭江道社区,商务住宅;住宅区;住宅区,120300,鹭江道辅路与西堤南四路交叉口东北100米,思明区,118.074679,24.462638,"118.074679,24.462638"
B025003Z0T,华年邨小区,商务住宅;住宅区;住宅小区,120302,小学路138号,思明区,118.076702,24.462737,"118.076702,24.462737"
B0IRSHANT6,小学路140-1幢,商务住宅;住宅区;住宅小区,120302,小学路与西应殿街交叉口东80米,思明区,118.076431,24.462699,"118.076431,24.462699"
B0LACUFWH9,年华邨小区-北区,商务住宅;住宅区;住宅小区,120302,禾祥西二路与西应殿街交叉口东140米,思明区,118.077112,24.462616,"118.077112,24.462616"
B0J0G9AE5W,跑跑·好消息花园,商务住宅;住宅区;住宅小区,120302,双狮西路与双狮南路交叉口西北220米,湖里区,118.076307,24.488423,"118.076307,24.488423"
B0250042JR,国际邮轮城,商务住宅;住宅区;住宅小区,120302,东港南路23号(邮轮中心地铁站6号口步行330米),湖里区,118.076870,24.482439,"118.076870,24.482439"
B0FFHD478W,国际邮轮城一期,商务住宅;住宅区;住宅小区,120302,东港南路15-27号,湖里区,118.077039,24.480289,"118.077039,24.480289"
B0FFI8KPH0,联发杏林湾一号三期,商务住宅;住宅区;住宅小区,120302,宁海五里26-1号,集美区,118.063519,24.558147,"118.063519,24.558147"
B02500ROXJ,联发杏林湾一号,商务住宅;住宅区;住宅区,120300,杏林街道宁海五里26-1号,集美区,118.063855,24.559061,"118.063855,24.559061"
B0FFGFG644,联发杏林湾一号一期,商务住宅;住宅区;住宅小区,120302,宁海五里34-1号,集美区,118.064934,24.559507,"118.064934,24.559507"
B0FFFOWIJ9,联发杏林湾一号二期,商务住宅;住宅区;住宅小区,120302,建发缦玥长滩,集美区,118.062758,24.559965,"118.062758,24.559965"
B02500QI6Z,中海·寰宇天下,商务住宅;住宅区;住宅区,120300,杏滨路与杏东路交叉口东南侧,集美区,118.060693,24.559255,"118.060693,24.559255"
B0L67GPAQX,联发杏林湾一号23期,商务住宅;住宅区;住宅小区,120302,宁海五路与杏林东路辅路交叉口南140米,集美区,118.062297,24.559813,"118.062297,24.559813"
B0L109DEYH,龙凤阁,商务住宅;住宅区;住宅小区,120302,宁海六里5-318,集美区,118.061790,24.559542,"118.061790,24.559542"
B0KU35FOZX,渔监宿舍,商务住宅;住宅区;宿舍,120303,沙坡尾与大学路交叉口北40米,思明区,118.088274,24.437936,"118.088274,24.437936"
B0K05ZVE1N,沙坡尾社区,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位|商务住宅;住宅区;住宅小区,130106|120302,大学路53号,思明区,118.087756,24.439752,"118.087756,24.439752"
B0IAOPYELT,udream老厦门公寓(大学路分店),商务住宅;住宅区;住宅区,120300,大学路采香花苑,思明区,118.088187,24.438830,"118.088187,24.438830"
BZ86Q900NU,蜂巢山路,地名地址信息;交通地名;道路名|商务住宅;住宅区;住宅区,190301|120300,蜂巢山路与民族路交叉口东北20米,思明区,118.087429,24.440030,"118.087429,24.440030"
B02500357E,山海花园,商务住宅;住宅区;住宅小区,120302,厦港街道沙坡尾社区大学路160-162号,思明区,118.089169,24.436734,"118.089169,24.436734"
B0LG31HET3,鑫杰瑞名城,商务住宅;住宅区;住宅小区,120302,蜂巢山路与大学路交叉口东20米,思明区,118.087693,24.440101,"118.087693,24.440101"
B0KDZ5NVTQ,中埔头小区,商务住宅;住宅区;住宅小区,120302,蜂巢山路与大学路交叉口东100米,思明区,118.088497,24.439989,"118.088497,24.439989"
B0LGHAJUUK,厦港大埔头,商务住宅;住宅区;住宅小区,120302,大学路与沙坡尾交叉口东北180米,思明区,118.089523,24.438773,"118.089523,24.438773"
B0L09PB4BM,世茂云上厦门,商务住宅;住宅区;住宅小区,120302,演武西路与大学路交叉口西南140米,思明区,118.088874,24.435377,"118.088874,24.435377"
B0FFG2D9J6,沃园,商务住宅;住宅区;住宅小区,120302,大桥头57号楼旁边、照强大排档后面,思明区,118.090373,24.436858,"118.090373,24.436858"
B0LK45W4HP,厦门大学附属第一医院学生宿舍,商务住宅;住宅区;宿舍,120303,思明南路394-18-1号,思明区,118.089917,24.440522,"118.089917,24.440522"
B0L2GKSQX2,园山宫7号,商务住宅;住宅区;住宅小区,120302,成功大道与成功大道入口交叉口东南140米,思明区,118.087375,24.442025,"118.087375,24.442025"
B0MGJYB1XX,厦门大学大桥头博士公寓,商务住宅;住宅区;宿舍,120303,大学路与演武西路交叉口东40米,思明区,118.090325,24.436575,"118.090325,24.436575"
B0250041HV,海洋花园,商务住宅;住宅区;住宅小区,120302,思明南路384-390号,思明区,118.089797,24.441305,"118.089797,24.441305"
B02500409M,演武花园,商务住宅;住宅区;住宅小区,120302,顶澳仔2号之1-5,思明区,118.091493,24.437622,"118.091493,24.437622"
B0KU57RJJV,顶澳仔小区,商务住宅;住宅区;住宅小区,120302,顶澳仔与西村路交叉口西140米,思明区,118.091441,24.439393,"118.091441,24.439393"
B0FFH1FUOI,西村壹号地,商务住宅;住宅区;住宅小区,120302,下澳仔街,思明区,118.091179,24.437489,"118.091179,24.437489"
B0I1310XBL,厦屿花生活花艺美学(厦门大学店),购物服务;花鸟鱼虫市场;花卉市场|商务住宅;住宅区;住宅小区,060501|120302,下沃仔14号104,思明区,118.091439,24.437223,"118.091439,24.437223"
B0L211UVZR,大桥头47号,商务住宅;住宅区;住宅小区,120302,大学路32号,思明区,118.091068,24.436658,"118.091068,24.436658"
B0K33RZILZ,中国中铁宿舍楼,商务住宅;住宅区;宿舍,120303,思明南路172-13-2号,思明区,118.090360,24.435088,"118.090360,24.435088"
B0250043RX,厦成海景花园,商务住宅;住宅区;住宅小区,120302,厦港街道福海社区民族路54号,思明区,118.083439,24.442707,"118.083439,24.442707"
B0KUSAPCON,下澳社区,商务住宅;住宅区;住宅小区,120302,下沃仔与顶澳仔交叉口东南80米,思明区,118.091362,24.437036,"118.091362,24.437036"
B0MDXL0WB2,芙蓉学生公寓,商务住宅;住宅区;宿舍,120303,下沃仔与顶澳仔交叉口东100米,思明区,118.091575,24.437125,"118.091575,24.437125"
B025002HFU,碧山临海,商务住宅;住宅区;住宅小区,120302,厦港街道巡司顶社区永福宫巷3-7号,思明区,118.088975,24.443171,"118.088975,24.443171"
B02500409N,厦大西村B区,商务住宅;住宅区;住宅小区,120302,厦大西村15号,思明区,118.092000,24.437392,"118.092000,24.437392"
B0LKZLFETD,纽新公寓,住宿服务;旅馆招待所;旅馆招待所|商务住宅;住宅区;住宅小区,100200|120302,下沃仔与顶澳仔交叉口东南120米,思明区,118.091625,24.436925,"118.091625,24.436925"
B02500409K,大学城商场,购物服务;超级市场;超市|购物服务;商场;普通商场|商务住宅;住宅区;住宅小区,060400|060102|120302,演武路43号,思明区,118.092419,24.436690,"118.092419,24.436690"
B0FFJ93FR6,厦门水产造船厂顶沃仔职工住宅楼,商务住宅;住宅区;住宅区,120300,顶澳仔8号,思明区,118.091846,24.439420,"118.091846,24.439420"
B0250043RY,海滨花园,商务住宅;住宅区;住宅小区,120302,民族路56号之1-4,思明区,118.083840,24.443373,"118.083840,24.443373"
B0KUNMN5TL,演武花园三期,商务住宅;住宅区;住宅小区,120302,厦港街道下沃社区顶澳仔6号10号18号,思明区,118.092082,24.439158,"118.092082,24.439158"
B0KU1AP0KQ,五矿宿舍,商务住宅;住宅区;宿舍,120303,民族路与成功大道辅路交叉口西北120米,思明区,118.084060,24.443096,"118.084060,24.443096"
B0LA2UMYG0,格格小区,商务住宅;住宅区;住宅小区,120302,下澳仔与演武路交叉口西120米,思明区,118.092035,24.437391,"118.092035,24.437391"
B0FFGD0LOC,厦门大学城小区,商务住宅;住宅区;住宅小区,120302,演武路63号,思明区,118.092422,24.436685,"118.092422,24.436685"
B0LR7RIZQI,福海宫后巷11号,商务住宅;住宅区;住宅小区,120302,成功大道入口与成功大道交叉口西北100米,思明区,118.085733,24.443630,"118.085733,24.443630"
B02500409R,厦大西村,商务住宅;住宅区;住宅小区,120302,演武路思明南路422号厦门大学,思明区,118.093073,24.438635,"118.093073,24.438635"
B0250049B4,星鲨宿舍,商务住宅;住宅区;宿舍,120303,思明南路422号厦门大学,思明区,118.090652,24.442641,"118.090652,24.442641"
B0250045XE,当代天境,商务住宅;住宅区;住宅小区,120302,民族路58-3号,思明区,118.083718,24.443877,"118.083718,24.443877"
B025004047,碧山社区,商务住宅;住宅区;住宅小区,120302,碧山路187-189,思明区,118.084576,24.444213,"118.084576,24.444213"
B0L2G6QZ7X,永福宫2号,商务住宅;住宅区;住宅小区,120302,思明南路与蜂巢山路交叉口东北100米,思明区,118.089975,24.442775,"118.089975,24.442775"
B0250043U0,南华苑,商务住宅;住宅区;住宅小区,120302,南华路36号,思明区,118.092206,24.441366,"118.092206,24.441366"
B025003ZZJ,厦港花园,商务住宅;住宅区;住宅小区,120302,厦港新村26-28,思明区,118.090720,24.443192,"118.090720,24.443192"
B0FFG64YB9,学府花园(顶澳仔),商务住宅;住宅区;住宅小区,120302,思明南路408号之九,思明区,118.093131,24.439846,"118.093131,24.439846"
B0FFGALUTN,鹭江海景一期,商务住宅;住宅区;住宅区,120300,碧山路68号,思明区,118.085082,24.444596,"118.085082,24.444596"
B0FFJ8MG9J,兰华墅,商务住宅;住宅区;别墅|住宿服务;旅馆招待所;旅馆招待所,120301|100200,南华路27号,思明区,118.092424,24.440591,"118.092424,24.440591"
B0LUGAAJPP,喜仕居,商务住宅;住宅区;住宅小区,120302,下澳仔与演武路交叉口西40米,思明区,118.092775,24.436875,"118.092775,24.436875"
B0FFGA1OEH,当代凤凰谷,商务住宅;住宅区;住宅小区,120302,民族路58号,思明区,118.083150,24.443697,"118.083150,24.443697"
B0FFGTD9QT,厦门大学教职工宿舍,商务住宅;住宅区;宿舍,120303,思明南路422号厦门大学(思明校区),思明区,118.092822,24.439880,"118.092822,24.439880"
B025004049,鹭江海景,商务住宅;住宅区;住宅小区,120302,碧山路128号,思明区,118.084600,24.444731,"118.084600,24.444731"
B0LAJOGE3V,鹭光公寓,商务住宅;住宅区;住宅小区|住宿服务;旅馆招待所;旅馆招待所,120302|100200,思明南路与成功大道入口交叉口西北20米,思明区,118.087364,24.444149,"118.087364,24.444149"
B0FFFZDJXA,南华社区,商务住宅;住宅区;住宅小区|政府机构及社会团体;政府及社会团体相关;政府及社会团体相关,120302|130000,[],思明区,118.090102,24.443458,"118.090102,24.443458"
B0FFH1I5XO,蒋厝,商务住宅;住宅区;住宅小区,120302,思明南路445号,思明区,118.086852,24.444478,"118.086852,24.444478"
B025002QI9,厦港花园C型公寓,商务住宅;住宅区;住宅小区,120302,厦港新村32号,思明区,118.091049,24.443120,"118.091049,24.443120"
B0FFFA671N,鹭江海景二期,商务住宅;住宅区;住宅区,120300,碧山路128号,思明区,118.084261,24.444838,"118.084261,24.444838"
B0LKYC55X5,碧山路37号,商务住宅;住宅区;住宅小区,120302,碧山路与思明南路交叉口西60米,思明区,118.085799,24.444544,"118.085799,24.444544"
B0MDN6EKUL,思明南路479-2-106号,商务住宅;住宅区;住宅小区,120302,巡司顶巷与思明南路交叉口东北100米,思明区,118.088625,24.444225,"118.088625,24.444225"
B025004007,两园,商务住宅;住宅区;住宅小区,120302,思明南路507号,思明区,118.093412,24.440371,"118.093412,24.440371"
B0KUCU60UU,碧山路29号小区,商务住宅;住宅区;住宅小区,120302,碧山路与思明南路交叉口西20米,思明区,118.086075,24.444839,"118.086075,24.444839"
B0MBNXUS4K,好运万嘉,商务住宅;住宅区;住宅小区,120302,巡司顶巷与思明南路交叉口东北100米,思明区,118.088725,24.444325,"118.088725,24.444325"
B02500423W,外贸新村,商务住宅;住宅区;住宅小区,120302,民族路41号,思明区,118.083093,24.444612,"118.083093,24.444612"
B0FFH1LWBU,厦门市水产发展公司宿舍大楼,商务住宅;住宅区;宿舍,120303,巡司顶巷与永福宫巷交叉口西100米,思明区,118.089514,24.444235,"118.089514,24.444235"
B0FFFVGRDF,海洋仪器厂宿舍楼,商务住宅;住宅区;宿舍,120303,厦港街道巡司顶巷16号701室,思明区,118.089287,24.444450,"118.089287,24.444450"
B0FFL6PU9X,慧苑,商务住宅;住宅区;住宅区,120300,南华路13号附近,思明区,118.093108,24.440703,"118.093108,24.440703"
B0FFHMNAHW,花嚴苑阿兰,商务住宅;住宅区;住宅区,120300,南华路与思明南路交叉口北60米,思明区,118.093156,24.440645,"118.093156,24.440645"
B0KURCTTLU,省四建宿舍,商务住宅;住宅区;宿舍,120303,永富宫巷与永福宫巷交叉口东南40米,思明区,118.091076,24.443577,"118.091076,24.443577"
B025003074,海洋新村,商务住宅;住宅区;住宅小区,120302,大学路174号,思明区,118.093087,24.433903,"118.093087,24.433903"
B025003ZZI,厦港新村,商务住宅;住宅区;住宅小区,120302,[],思明区,118.091186,24.443982,"118.091186,24.443982"
B025003ZZO,赤岭小区,商务住宅;住宅区;住宅小区,120302,南普陀路7号之1号,思明区,118.093287,24.441836,"118.093287,24.441836"
B0FFFVPETZ,巡司顶海龙小区,商务住宅;住宅区;住宅小区,120302,巡司顶4号、6号,思明区,118.089980,24.444841,"118.089980,24.444841"
B02500QIZP,鸿山新村,商务住宅;住宅区;住宅小区,120302,寿彭路2号,思明区,118.084558,24.445757,"118.084558,24.445757"
B02500T2AK,大生里,商务住宅;住宅区;住宅小区,120302,思明南路298号前列,思明区,118.085232,24.445957,"118.085232,24.445957"
B0FFK0EQOL,猛虎小区,商务住宅;住宅区;住宅区,120300,寿彭路1-之1-2号附近,思明区,118.084010,24.445461,"118.084010,24.445461"
B025004009,厦大北村,商务住宅;住宅区;住宅小区,120302,思明南路509号,思明区,118.094465,24.440609,"118.094465,24.440609"
B0HGR7MN8Q,厦门市粮食集团宿舍,商务住宅;住宅区;宿舍,120303,思明南路433号之二,思明区,118.086948,24.445533,"118.086948,24.445533"
B0M61CIC8Q,中旅宿舍,商务住宅;住宅区;宿舍,120303,思明南路300-之1-1号,思明区,118.085252,24.445502,"118.085252,24.445502"
B0KU1MP09G,法院宿舍,商务住宅;住宅区;宿舍,120303,演武大桥与寿山路交叉口东南100米,思明区,118.082254,24.444763,"118.082254,24.444763"
B0250043N7,南华赤岭,商务住宅;住宅区;住宅小区,120302,南华路40号,思明区,118.094052,24.441592,"118.094052,24.441592"
B0KULM1OXI,公安局宿舍,商务住宅;住宅区;宿舍,120303,白鹿路与思明南路交叉口东北80米,思明区,118.086612,24.445751,"118.086612,24.445751"
B02500QJ50,鸿山社区党员活动室,商务住宅;住宅区;社区中心,120304,寿彭路1-之2号附近,思明区,118.083374,24.445289,"118.083374,24.445289"
B0HG251MCX,华联商厦宿舍,商务住宅;住宅区;宿舍,120303,思明南路433号之三,思明区,118.088842,24.445798,"118.088842,24.445798"
B0J2Y4BYNY,不见天,商务住宅;住宅区;住宅小区,120302,永福宫巷与巡司顶巷交叉口东280米,思明区,118.093012,24.444233,"118.093012,24.444233"
B0KUB5XPDQ,厦港新村,商务住宅;住宅区;住宅小区,120302,永福宫巷与永富宫巷交叉口东北200米,思明区,118.092471,24.444833,"118.092471,24.444833"
B025004DFA,新华城,商务住宅;住宅区;住宅小区,120302,开元街道虎溪社区新华路65号(中山公园地铁站1号口步行290米),思明区,118.087491,24.454717,"118.087491,24.454717"
B0KULCGZP0,建筑设计院宿舍,商务住宅;住宅区;宿舍,120303,新华路与古城东路交叉口东南80米,思明区,118.087072,24.454487,"118.087072,24.454487"
B0FFH1FFW2,厦门农行思明楼,商务住宅;住宅区;住宅区,120300,中华街道仁安社区盐溪街10号(中山公园地铁站1号口步行310米),思明区,118.087140,24.453590,"118.087140,24.453590"
B0KULRW09N,虞朝巷小区,商务住宅;住宅区;住宅小区,120302,古城东路与中山路交叉口东南80米,思明区,118.085000,24.454462,"118.085000,24.454462"
B025003ZJA,华润苑,商务住宅;住宅区;住宅小区,120302,中华街道仁安社区盐溪街4-6号(中山公园地铁站1号口步行290米),思明区,118.087447,24.453327,"118.087447,24.453327"
B025004DF3,玉滨城3期,商务住宅;住宅区;住宅小区,120302,公园南路53-57(中山公园地铁站3A口步行400米),思明区,118.086429,24.455965,"118.086429,24.455965"
B0KURZ1QPW,苏厝街小区,商务住宅;住宅区;住宅小区,120302,镇海路与上古街交叉口西北140米,思明区,118.085869,24.453255,"118.085869,24.453255"
B0FFH1ESIZ,仁安社区,商务住宅;住宅区;住宅小区,120302,桥亭街与中山路交叉口东南100米,思明区,118.084854,24.453777,"118.084854,24.453777"
B025002SKX,玉滨城,商务住宅;住宅区;住宅小区,120302,公园南路13号(中山公园地铁站3A口步行320米),思明区,118.087079,24.456154,"118.087079,24.456154"
B0MAMS5JY2,新华路73-4号,商务住宅;住宅区;住宅小区,120302,新华路65号之5(中山公园地铁站1号口步行290米),思明区,118.087874,24.454639,"118.087874,24.454639"
B025003ZOF,秀德大厦,商务住宅;住宅区;住宅小区,120302,同安路3号(中山公园地铁站1号口步行130米),思明区,118.088353,24.454489,"118.088353,24.454489"
B0K37ZMTLN,万凯云居(厦门中山路步行街店),商务住宅;住宅区;住宅小区,120302,中山路与霞溪路交叉口东40米,思明区,118.084475,24.454475,"118.084475,24.454475"
B0J6YNVSEG,石路街28号,商务住宅;住宅区;住宅小区,120302,新华路65号之5(中山公园地铁站1号口步行210米),思明区,118.088069,24.454849,"118.088069,24.454849"
B025003T33,镇海明珠,商务住宅;住宅区;住宅小区,120302,开元街道虎溪社区兴华路29-31号(中山公园地铁站2号口步行220米),思明区,118.088248,24.453274,"118.088248,24.453274"
B025004D2N,玉滨城2期,商务住宅;住宅区;住宅小区,120302,公园南路35号(中山公园地铁站3A口步行220米),思明区,118.087394,24.456341,"118.087394,24.456341"
B02500415W,高帝·镇海花园,商务住宅;住宅区;住宅小区,120302,中华街道镇海社区镇海路61-109号,思明区,118.087636,24.452484,"118.087636,24.452484"
B0MB75PDTJ,中国电信邮电大院,商务住宅;住宅区;住宅小区,120302,中山路与城隍庙巷交叉口北60米,思明区,118.084875,24.456025,"118.084875,24.456025"
B0J6YBVDZV,草埔巷小区,商务住宅;住宅区;住宅小区,120302,桥亭街与仁安巷交叉口东南40米,思明区,118.083747,24.453400,"118.083747,24.453400"
B0250041Y2,领秀中山,商务住宅;住宅区;住宅小区,120302,开元街道溪岸社区出米岩8-10号,思明区,118.087006,24.456978,"118.087006,24.456978"
B0I6TSOO1J,永丽达花园,商务住宅;住宅区;住宅小区,120302,中山路步行街与桥亭街交叉口东北20米,思明区,118.083596,24.454324,"118.083596,24.454324"
B025002NME,民盛大厦,商务住宅;楼宇;商务写字楼|商务住宅;住宅区;住宅小区,120201|120302,镇海路39号-3(镇海路地铁站2号口步行240米),思明区,118.086610,24.451578,"118.086610,24.451578"
B025004BXR,达意商业城公寓,商务住宅;住宅区;住宅小区,120302,霞溪路33、41,思明区,118.083468,24.454793,"118.083468,24.454793"
B0FFFA7MTV,玉滨城1期,商务住宅;住宅区;住宅小区,120302,公园南路13号(中山公园地铁站3A口步行120米),思明区,118.088336,24.456431,"118.088336,24.456431"
