lon_wgs84,lat_wgs84,case
118.1516359311084,24.478106445523448,0
118.15364398182935,24.483894903971382,0
118.15102985914365,24.497383060345143,0
118.1490624478463,24.490288643348382,0
118.16475911022563,24.477153092954214,0
118.12313579920793,24.521665554230605,0
118.08628575645693,24.465651653661634,0
118.10829212557984,24.51482969672245,0
118.14334111544183,24.523520162398572,0
118.12890594844778,24.42825054943201,0
118.0876994265843,24.495838627551404,0
118.17427344472381,24.469090121881084,0
118.16004506517996,24.532727236782367,0
118.11863211692942,24.441361317237238,0
118.14056155687722,24.539346061691134,0
118.17830639961869,24.520407660002682,0
118.11826812649414,24.483246263173953,0
118.15001639490991,24.49297584866563,0
118.11571747529715,24.54445276703559,0
118.15631228274954,24.536567898530503,0
118.15628955475047,24.45040111678978,0
118.1529779697545,24.512089451676434,0
118.1358003956625,24.561321539638342,0
118.18328697491448,24.50711905934673,0
118.10412140598473,24.508351851317173,0
118.12125758996424,24.488097297412526,0
118.12800800241212,24.531244797577337,0
118.17906657911477,24.464519988577056,0
118.09607834209721,24.539180998625458,0
118.12832463812198,24.510242392377627,0
118.15917846649599,24.546888601663802,0
118.15564143304844,24.506936357974215,0
118.11144952219347,24.461838644916263,0
118.11089627346584,24.529772361815116,0
118.15932640746605,24.52831159749635,0
118.10243604027492,24.529000782072583,0
118.15376938336591,24.473973339136148,0
118.08844062613805,24.43695245592111,0
118.15676948145935,24.495053525815234,0
118.07634219188296,24.467768154066274,0
118.1248829939688,24.506795124480433,0
118.10094883226779,24.535639563987814,0
118.17409859073584,24.485141253825653,0
118.08403442898187,24.49714570708518,0
118.1706307654135,24.49674932874228,0
118.14841869013307,24.49193594046923,0
118.16378313820125,24.54379186902438,0
118.15241625027981,24.44642080682855,0
118.1117821345669,24.531070776804675,0
118.10402014765513,24.544264708301554,0
118.19454871644047,24.503968294476515,0
118.14680270160517,24.499484106283877,0
118.14378966046307,24.505452142526057,0
118.098440616679,24.536932894854175,0
118.13405927087616,24.430654061878688,0
118.1793334564754,24.49320171215636,0
118.10754225880906,24.4813731228055,0
118.15656068985783,24.47955850205387,0
118.187314824422,24.474242351710284,0
118.14553791583036,24.503218796273067,0
118.09894738598086,24.493316760328355,0
118.12781155573406,24.488328146932226,0
118.13938643844146,24.478115984132536,0
118.11052830620962,24.547558621632387,0
118.08725721540341,24.500030520462577,0
118.13797847407301,24.43601219731684,0
118.19048592873044,24.522406749546978,0
118.18890105983643,24.514763681173797,0
118.12845219955847,24.47821117287263,0
118.15787174650958,24.497203244756186,0
118.18210714688716,24.484956596472284,0
118.08776648878302,24.456451502164608,0
118.12870726365716,24.548892360099625,0
118.1403658195537,24.490437215128743,0
118.18455509356322,24.473757421160315,0
118.14642997582943,24.50987026154629,0
118.07830930392647,24.448408718253447,0
118.1436486404789,24.49464112053071,0
118.18408113754069,24.496544235086887,0
118.16711329956469,24.46436983490146,0
118.12983561623766,24.536448025678954,0
118.07850584104776,24.469142677577985,0
118.12658974411293,24.52610268720725,0
118.15789889576547,24.507930244892304,0
118.11131286013102,24.53926283623789,0
118.16180168758812,24.46589781047952,0
118.09991494220067,24.511049500632783,0
118.16460412410301,24.492546085707065,0
118.1000336384944,24.54166324939519,0
118.10193294188174,24.54911258663023,0
118.1660909291559,24.496530697398494,0
118.10271561798568,24.46231939612857,0
118.16071375427494,24.537534967196503,0
118.19342342652332,24.500945850301825,0
118.13705157036502,24.480862757294066,0
118.10578870371583,24.481455048656837,0
118.15102916412954,24.509404950183175,0
118.14862910613347,24.51953938508064,0
118.09339064398735,24.492504742239433,0
118.07262012203866,24.474338739188656,0
118.13240824441235,24.51237691476845,0
118.09603483267963,24.47111932840478,0
118.07820211652893,24.459036534242767,0
118.13153101038056,24.447567861463206,0
118.08864415718881,24.493102759706854,0
118.07321278425421,24.467852431245237,0
118.18151183608299,24.500985107343702,0
118.0741191183324,24.46875645049358,0
118.1333250055456,24.519486101946143,0
118.09920633256341,24.475768795805937,0
118.1511563418347,24.463662618272796,0
118.15051552853907,24.51725978228432,0
118.07523968791378,24.479231667592394,0
118.16219031348167,24.471128833600815,0
118.15188423800448,24.543845247434675,0
118.13962762125918,24.439900834166075,0
118.10237303580674,24.488758896982898,0
118.16434564041509,24.480792235489105,0
118.10413074244293,24.53180868111606,0
118.12597673197983,24.533143601796347,0
118.10608811509573,24.502427291723354,0
118.11477094895815,24.443413629650244,0
118.15706856574279,24.510199886115657,0
118.16194873669446,24.505777743648206,0
118.10532406829914,24.54593462864965,0
118.11647973056823,24.46806931863909,0
118.15357329078869,24.50060555638166,0
118.15314520288786,24.448308752365786,0
118.13051827620234,24.496861203951735,0
118.14816668956257,24.473034190868557,0
118.17515205899693,24.474627056504204,0
118.13608937622858,24.489657586986564,0
118.14638096298016,24.54269130594677,0
118.18539954458113,24.528333639594514,0
118.18952266856179,24.482102086378575,0
118.16190206205627,24.537418812167004,0
118.18826895171394,24.506889544928995,0
118.09260335749049,24.45963190042215,0
118.11953441869687,24.54845058675487,0
118.11216095604449,24.511750769641427,0
118.13481211722267,24.483551349777002,0
118.09409202635949,24.521147632986207,0
118.18462239593387,24.53393617948601,0
118.14251745098716,24.4936138794108,0
118.17310118801102,24.464829721094784,0
118.10568323031026,24.43418263328241,0
118.1125382680554,24.458124199011372,0
118.12401175374369,24.54899507924027,0
118.12384206345058,24.484737745806353,0
118.09000820222009,24.51601273697096,0
118.17153449149822,24.46455131108454,0
118.15691423423473,24.475847629493238,0
118.09809320966797,24.538414964438843,0
118.07576100634266,24.47847788665012,0
118.13321866553689,24.477148969506917,0
118.16201447887315,24.464016573616302,0
118.17645559271257,24.534390431660057,0
118.11842775844677,24.462745172557042,0
118.11689352376843,24.515489448919684,0
118.09689450770162,24.468752055171283,0
118.14159378026002,24.481202142011114,0
118.06321398598296,24.44325585459588,0
118.12450735513258,24.50404169611127,0
118.13072940900945,24.521769761252912,0
118.09493536625754,24.510727431241666,0
118.1444796612822,24.529342322407377,0
118.15528187172295,24.45125898585721,0
118.10652519876113,24.540199825482713,0
118.13135155484244,24.513827574407355,0
118.07484638704051,24.460751598145585,0
118.12444783931227,24.502127503440143,0
118.1369349439043,24.527516427960556,0
118.19554077911855,24.47930273938817,0
118.14854071880339,24.446152430147265,0
118.10806802841155,24.54119273617269,0
118.1070904483284,24.52095847439654,0
118.11420776781023,24.547857975010814,0
118.17397483812073,24.475572593295418,0
118.14846393067845,24.513625847195588,0
118.097739800215,24.505177379031437,0
118.10260991732906,24.52121463087204,0
118.13649150635686,24.49201124711537,0
118.11394889569803,24.55226045250936,0
118.16775007066364,24.48530843845632,0
118.17003505770964,24.542139126609378,0
118.0991034322093,24.53437840645141,0
118.08681173387274,24.46877333161482,0
118.11570101220437,24.442870171115953,0
118.1789577851472,24.52405915334247,0
118.1425495883648,24.476049785366822,0
118.08089167902351,24.463721603915772,0
118.16125991661679,24.532902206268258,0
118.0954230337116,24.508490848531423,0
118.16324653598397,24.466942444578944,0
118.16106908886113,24.50954342697028,0
118.08739669101917,24.479144437483427,0
118.08838537835241,24.488338210218217,0
118.09823994718685,24.460549371281235,0
118.10272387928178,24.43278658430137,0
118.16654995471418,24.506378505745978,0
118.1495601513228,24.542764975668106,0
118.14827934007188,24.506845153190465,0
118.1706201516219,24.505913076749593,0
118.08759781500807,24.507341305460425,0
118.14749892448938,24.49619444687845,0
118.15464001244163,24.454996938865097,0
118.16636767255959,24.48046121225916,0
118.1033094213835,24.491121888339435,0
118.1755640957533,24.477913576078706,0
118.15993711234758,24.544980798848307,0
118.1833112081218,24.517052961845696,0
118.07358795613517,24.460794580115156,0
118.11201624093097,24.469973558743945,0
118.10436187476421,24.54954144133132,0
118.11163250611774,24.491548558979286,0
118.14265314014953,24.491193105936663,0
118.16192069258553,24.53875996967079,0
118.08431891146614,24.518305487042085,0
118.16843816360085,24.523768888907554,0
118.0940304612649,24.470042067983304,0
118.13732883864284,24.50605814032114,0
118.15246537212319,24.498829639041944,0
118.12119851092653,24.480652033296643,0
118.14070935378253,24.5186578903086,0
118.13939944008905,24.43610111032057,0
118.10894773634305,24.440000981986046,0
118.11746945771715,24.546967748635605,0
118.08822687226542,24.49185701429215,0
118.13031697483324,24.49936954358693,0
118.15435611053177,24.517549880876544,0
118.1691716403544,24.495814318803983,0
118.18786428470881,24.48863019096346,0
118.1083898097226,24.532174273649012,0
118.09068969402405,24.469509133996656,0
118.11399464856137,24.48566683197013,0
118.16906157152744,24.51301704277818,0
118.17588753371562,24.50264252896552,0
118.1782957795071,24.52651767053795,0
118.15311609256042,24.52516873671383,0
118.08285754619357,24.44740836845656,0
118.14948016557999,24.51264808210075,0
118.18451264867312,24.51341222341179,0
118.16432476144087,24.45722461166737,0
118.09047206790008,24.504289256342517,0
118.09763203899352,24.51376149505681,0
118.17857305634395,24.50015135533788,0
118.10513871620978,24.512677816154135,0
118.1868965317938,24.507730988552268,0
118.14421615449557,24.508453898936718,0
118.16666956925756,24.475009262007895,0
118.09205623943906,24.504509291793152,0
118.18179692571125,24.521310680399704,0
118.16201281771755,24.472720566626148,0
118.16506959558302,24.511867494563916,0
118.15143579181674,24.519113951627528,0
118.1870579679945,24.533773125827715,0
118.0803331309485,24.501064474917808,0
118.14730275476288,24.50393928716103,0
118.15913036184178,24.449718203105586,0
118.0870320526744,24.52448287469599,0
118.09213269159153,24.486358603314592,0
118.09977342387896,24.53313121997948,0
118.10723994644408,24.46224327545551,0
118.09635782761586,24.470191033636773,0
118.1469142340989,24.491530742424303,0
118.10415412635635,24.53655378196963,0
118.12784968515513,24.522718169130115,0
118.10530984474539,24.496150508600458,0
118.11272067817298,24.541869699614555,0
118.11979981913979,24.46634240941377,0
118.14489161520835,24.50201747683058,0
118.13271345040631,24.51131425436438,0
118.1143999055747,24.513718629913228,0
118.07838913976515,24.50081869281875,0
118.0852571259561,24.459296374197464,0
118.14544252089438,24.440023596038543,0
118.11477022489986,24.533051519307048,0
118.11365419153087,24.432069084582256,0
118.14318542361895,24.539784759362533,0
118.16126952472888,24.451035682961884,0
118.12935242979064,24.485959655394307,0
118.13234560719393,24.480799927543654,0
118.06111894167103,24.4487543706789,0
118.10944747199122,24.492251400607334,0
118.15171118386003,24.51611031687089,0
118.10937891309555,24.430921342646,0
118.10991137076498,24.53828588875955,0
118.08175203740508,24.50427640727809,0
118.12602273146082,24.490963706862978,0
118.09482907238367,24.48662189397127,0
118.15957758859115,24.52643670223658,0
118.17391555913831,24.501815238605637,0
118.15982862132904,24.478130460714787,0
118.11911397782801,24.54539231826547,0
118.10531024699878,24.51789432264238,0
118.14931280368008,24.48134819482122,0
118.11000040133628,24.523854006497775,0
118.18438012369947,24.500211680328,0
118.13936635435337,24.434377663051677,0
118.08326963505965,24.50040620108973,0
118.16427055164199,24.484770338738816,0
118.0916892181842,24.506941575582996,0
118.18433570752855,24.487529842204932,0
118.12913788778827,24.488209253442978,0
118.11167012391843,24.497946567448167,0
118.11460022046681,24.455984827252557,0
118.07287732224236,24.47013106424351,0
118.12079270342173,24.515729947352995,0
118.17368631857295,24.49519445849035,0
118.16199823210657,24.480582918615887,0
118.12361949189831,24.4735614108129,0
118.14572033672624,24.46591303934334,0
118.16993991131358,24.468839280141154,0
118.15047395177015,24.513411543249113,0
118.12141966128164,24.4424709478553,0
118.08302210856176,24.479117572498858,0
118.08178760766751,24.452926640211317,0
118.14586186419423,24.47552995449859,0
118.09928548860047,24.520506291181587,0
118.18615494014661,24.534176346610003,0
118.10898635942252,24.54341754991073,0
118.1714336845023,24.470923450774052,0
118.12929195568009,24.507711632124096,0
118.10786843986672,24.499874448161865,0
118.18473753358919,24.498731919534375,0
118.10693986300382,24.51582384104354,0
118.14902588227456,24.50540418200381,0
118.1643240416446,24.45285843759813,0
118.15387332294614,24.525854311505675,0
118.17084121921441,24.468201677379938,0
118.10813145946562,24.485822900905283,0
118.10251201489316,24.51402513931811,0
118.14429789272769,24.490787602291377,0
118.10210994620084,24.494366992518565,0
118.17989107910512,24.515806409737444,0
118.17000340387096,24.46567422402542,0
118.1098091189684,24.43882654465663,0
118.16740865951043,24.470372395715486,0
118.13658613137454,24.431790478306816,0
118.15103629022613,24.47493763322978,0
118.14722847926033,24.535146083644964,0
118.10734708329086,24.463147023359834,0
118.11916035945524,24.515258839182028,0
118.13432485893973,24.52346314047023,0
118.16384942336101,24.455555096669336,0
118.14729330803692,24.523459237124616,0
118.11325373658228,24.51077721018737,0
118.16578723404822,24.498770843157676,0
118.11228686490739,24.54919343742573,0
118.16584479836789,24.466785590732318,0
118.16172143939971,24.475962195822444,0
118.17428755006672,24.48423818071531,0
118.09548715012174,24.436819026356133,0
118.15923091188368,24.482511805273315,0
118.15020543811406,24.502361634045368,0
118.11896671002937,24.46774213865625,0
118.14249642772295,24.504278808326205,0
118.11023790072804,24.533801677477694,0
118.1741128872692,24.503056045278527,0
118.1469058362056,24.552688469395036,0
118.16118939079432,24.488087891280994,0
118.14983970201567,24.547923771959567,0
118.125377642681,24.426576832402134,0
118.17867709275926,24.504752416930724,0
118.1209437244524,24.55581557808312,0
118.14074191414181,24.5056797427584,0
118.09074837059727,24.508601205037344,0
118.14549665476282,24.4459680739972,0
118.08184181404681,24.44591417423451,0
118.13615673334908,24.48837438344465,0
118.1160543984808,24.53893590488713,0
118.07902892207198,24.491557452173442,0
118.14584876396306,24.500128299614037,0
118.1932760172655,24.498971047332727,0
118.11595388542857,24.49852463224062,0
118.16090617641017,24.510898549758025,0
118.1204210245773,24.48927659786417,0
118.10554189914942,24.475565763018547,0
118.10847780089298,24.52355139788164,0
118.12120528811512,24.497651744709934,0
118.08885041619331,24.47020802550627,0
118.1426688240637,24.500734794331695,0
118.0891298025334,24.5251713233913,0
118.09709057573211,24.518448074124727,0
118.13248786061004,24.438628457114238,0
118.142210390521,24.47758599338597,0
118.19072374374247,24.5017052599786,0
118.14292797256822,24.503250377459807,0
118.12287074783995,24.50714766710464,0
118.08973595760973,24.459955842228958,0
118.12786327213078,24.499925431667254,0
118.1597512218348,24.516190827764504,0
118.09364525588701,24.527411876660047,0
118.1748725411325,24.464120888236913,0
118.17828501069812,24.52852273422032,0
118.16110490641516,24.523329666732305,0
118.10353087182911,24.54171389504874,0
118.10807615989127,24.490830339139876,0
118.15705338757424,24.49224993020078,0
118.16630219604448,24.52512959811968,0
118.16204269715062,24.45555549579733,0
118.08586919856539,24.522061438047572,0
118.13606414391407,24.50556940806548,0
118.18571822249268,24.520499180814657,0
118.16226712380765,24.5094146723325,0
118.17728933536054,24.475562163805265,0
118.11392635266445,24.470457101234853,0
118.13519208092916,24.491850304186194,0
118.12110036419384,24.479692656600225,0
118.1842666575479,24.511882862143388,0
118.1216966389454,24.484784493620317,0
118.09638654055307,24.52656986433663,0
118.1095773406873,24.482817287501515,0
118.16650974593189,24.468807095951576,0
118.09297291442745,24.536054785471073,0
118.10284478499219,24.465229619962077,0
118.09487624758832,24.541848482035928,0
118.18055366035978,24.524773176705583,0
118.17724711752722,24.468382472444233,0
118.15423798517823,24.446987920549066,0
118.10528296769746,24.51002128504744,0
118.11595139369368,24.438498674546935,0
118.08703744959642,24.45344816175422,0
118.10313034422309,24.51103716197541,0
118.15007114805378,24.518608168066564,0
118.08819120881701,24.48634915979842,0
118.10984010702826,24.51687333925765,0
118.15145377561024,24.45391995882385,0
118.11668170565758,24.43115456341807,0
118.07931528694243,24.462043483343404,0
118.19428098547765,24.498419695172764,0
118.1748441805283,24.46784715035849,0
118.14952287906104,24.544867776604846,0
118.10967161154171,24.481326940005367,0
118.11203128053891,24.50989324014836,0
118.14145638358532,24.448699812060543,0
118.10188506411504,24.526071765329377,0
118.1382370641063,24.520199392816462,0
118.10963919023828,24.511842714838952,0
118.18356375859312,24.504574722456578,0
118.08471876432844,24.480851265695232,0
118.14364692182929,24.541605454223458,0
118.16035936619065,24.48156876871753,0
118.10357902306379,24.495361677646986,0
118.15356917559274,24.505307428803434,0
118.13273861757966,24.49481971966151,0
118.14256639704803,24.524942876436032,0
118.13199518722242,24.431839731553044,0
118.15213570962331,24.453324046715988,0
118.11356182048002,24.433841951706036,0
118.10083953114507,24.509328631283854,0
118.17452498736722,24.459761746376643,0
118.10595913314609,24.551083546621484,0
118.10989402989306,24.540769067089627,0
118.14356482286189,24.492842681138363,0
118.14707365820998,24.52859215291309,0
118.11973927913104,24.544717533409724,0
118.16183611682878,24.462468189413343,0
118.13030183842719,24.451786646834652,0
118.10722690117309,24.486280425431932,0
118.08897234534957,24.438226497330277,0
118.0881050156249,24.52897776210586,0
118.12271574496597,24.500042695100287,0
118.15659377925466,24.52167669263093,0
118.10723473683436,24.527149275755875,0
118.12568889258282,24.52518532520214,0
118.10313530332704,24.487097655448917,0
118.16001816511582,24.479286639156385,0
118.16568733519237,24.478064256544194,0
118.16820774711661,24.502409017306086,0
118.12760903838758,24.48721128138102,0
118.10172378818807,24.486401176582486,0
118.08641191073409,24.438044360088885,0
118.10281253932965,24.53053885098498,0
118.12929809965708,24.50579444805515,0
118.12385933757493,24.495798103097492,0
118.10873096811412,24.507097791362174,0
118.06992920737656,24.46278837442187,0
118.12652623525743,24.518157621383498,0
118.15042976523192,24.4519957261218,0
118.15169216806602,24.472415237867114,0
118.12369829449294,24.53078490629295,0
118.13186343780664,24.53252327128484,0
118.12583613437532,24.557097568164586,0
118.11787798319776,24.542902024241382,0
118.10642027016321,24.494455612198607,0
118.08634665967227,24.463676376603942,0
118.12571060911918,24.501623973832267,0
118.162597612803,24.521436359772373,0
118.14131684913336,24.43755732523668,0
118.08966550705316,24.478122908519207,0
118.11354319668611,24.475248954187542,0
118.16352571296942,24.464154444985063,0
118.1758455000368,24.462912678386484,0
118.12596220659326,24.523004109570497,0
118.1451376123898,24.50946389659463,0
118.19166509443588,24.520247939777676,0
118.18646074842461,24.501738837501925,0
118.15715977997122,24.484832072836998,0
118.16421319411953,24.53266494302728,0
118.13872665544321,24.48609628258412,0
118.09746308717982,24.459365627849085,0
118.16499992561505,24.522763681226596,0
118.12799192457726,24.427534322848636,0
118.12293233507079,24.486346913736273,0
118.10496328960286,24.49434538939808,0
118.11251113452624,24.487603294365176,0
118.1117664494071,24.516680330801655,0
118.15962725461596,24.521342244627636,0
118.09817905446427,24.464557156120343,0
118.14221646440343,24.447055704784137,0
118.18430629131394,24.527695263831582,0
118.08546290625925,24.446450284657224,0
118.14802120046731,24.539106630716336,0
118.14567793706722,24.53614379005697,0
118.14935405235383,24.458666909886873,0
118.15392317877722,24.50222229794963,0
118.16180452296679,24.54169996862508,0
118.18311244870826,24.50193819439575,0
118.14677292878132,24.443362954129746,0
118.09307096614629,24.489948199251128,0
118.09268051263597,24.441978596468417,0
118.17406514950437,24.46367538589126,0
118.15862756036208,24.49604436608949,0
118.09435446505043,24.533168537494973,0
118.19276304631678,24.52448363565811,0
118.15509709876774,24.522156729562163,0
118.1580756407752,24.477277897393495,0
118.10305636291007,24.433935774952953,0
118.09873638694258,24.53564082150959,0
118.18780492646059,24.483059289686384,0
118.08349413996574,24.471028814959297,0
118.18361230988035,24.48109576002225,0
118.18054588924339,24.50430510396792,0
118.19461103347001,24.47809423788269,0
118.08934802794815,24.524285278214794,0
118.11979497730663,24.52802579945431,0
118.1831578279345,24.50331283988884,0
118.15429436558877,24.53762771986499,0
118.1262364979989,24.489028817371118,0
118.08821752996457,24.508764865104492,0
118.13124137355868,24.488742573098303,0
118.12870802560546,24.45463248599432,0
118.16714121264243,24.47922823403573,0
118.0836221981166,24.511781015714767,0
118.17749454326899,24.515388487573375,0
118.15218454772591,24.546512266872718,0
118.11708438707466,24.523798961368858,0
118.1631344698824,24.44983889154042,0
118.09363454325734,24.45967169359926,0
118.11879438949038,24.55428205808405,0
118.11974647994882,24.52937203597011,0
118.14475613462722,24.552166963161685,0
118.16020651610545,24.536593034176914,0
